sec,nsec,goal_id,N,q1_k0,q2_k0,q3_k0,q4_k0,q5_k0,q6_k0,qd1_k0,qd2_k0,qd3_k0,qd4_k0,qd5_k0,qd6_k0,qdd1_k0,qdd2_k0,qdd3_k0,qdd4_k0,qdd5_k0,qdd6_k0,dt_k0,q1_k1,q2_k1,q3_k1,q4_k1,q5_k1,q6_k1,qd1_k1,qd2_k1,qd3_k1,qd4_k1,qd5_k1,qd6_k1,qdd1_k1,qdd2_k1,qdd3_k1,qdd4_k1,qdd5_k1,qdd6_k1,dt_k1,q1_k2,q2_k2,q3_k2,q4_k2,q5_k2,q6_k2,qd1_k2,qd2_k2,qd3_k2,qd4_k2,qd5_k2,qd6_k2,qdd1_k2,qdd2_k2,qdd3_k2,qdd4_k2,qdd5_k2,qdd6_k2,dt_k2,q1_k3,q2_k3,q3_k3,q4_k3,q5_k3,q6_k3,qd1_k3,qd2_k3,qd3_k3,qd4_k3,qd5_k3,qd6_k3,qdd1_k3,qdd2_k3,qdd3_k3,qdd4_k3,qdd5_k3,qdd6_k3,dt_k3,q1_k4,q2_k4,q3_k4,q4_k4,q5_k4,q6_k4,qd1_k4,qd2_k4,qd3_k4,qd4_k4,qd5_k4,qd6_k4,qdd1_k4,qdd2_k4,qdd3_k4,qdd4_k4,qdd5_k4,qdd6_k4,dt_k4,q1_k5,q2_k5,q3_k5,q4_k5,q5_k5,q6_k5,qd1_k5,qd2_k5,qd3_k5,qd4_k5,qd5_k5,qd6_k5,qdd1_k5,qdd2_k5,qdd3_k5,qdd4_k5,qdd5_k5,qdd6_k5,dt_k5,q1_k6,q2_k6,q3_k6,q4_k6,q5_k6,q6_k6,qd1_k6,qd2_k6,qd3_k6,qd4_k6,qd5_k6,qd6_k6,qdd1_k6,qdd2_k6,qdd3_k6,qdd4_k6,qdd5_k6,qdd6_k6,dt_k6,q1_k7,q2_k7,q3_k7,q4_k7,q5_k7,q6_k7,qd1_k7,qd2_k7,qd3_k7,qd4_k7,qd5_k7,qd6_k7,qdd1_k7,qdd2_k7,qdd3_k7,qdd4_k7,qdd5_k7,qdd6_k7,dt_k7,q1_k8,q2_k8,q3_k8,q4_k8,q5_k8,q6_k8,qd1_k8,qd2_k8,qd3_k8,qd4_k8,qd5_k8,qd6_k8,qdd1_k8,qdd2_k8,qdd3_k8,qdd4_k8,qdd5_k8,qdd6_k8,dt_k8,q1_k9,q2_k9,q3_k9,q4_k9,q5_k9,q6_k9,qd1_k9,qd2_k9,qd3_k9,qd4_k9,qd5_k9,qd6_k9,qdd1_k9,qdd2_k9,qdd3_k9,qdd4_k9,qdd5_k9,qdd6_k9,dt_k9
1.77201e+09,1772005462807850601,1,10,0.850493,-1.61891,-1.68214,-1.6839,-1.68419,0.984751,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,6.95259e-310,0.25,-1.7,-1.7,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.039275,0.61672,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.850493,-1.61891,-1.68214,-1.6839,0.25,-1.68419,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.984751,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,19683,2,-1.6,0,0,0,0,0,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005463045970796,1,10,1.45319,-1.59644,-1.70007,-1.69799,-1.69809,0.998325,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,6.95259e-310,0.25,-1.7,-1.7,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.027348,0.278018,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,1.45319,-1.59644,-1.70007,-1.69799,0.25,-1.69809,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.998325,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,19683,2,-1.6,0,0,0,0,0,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005463315249593,1,10,1.89103,-1.5966,-1.70122,-1.69999,-1.70006,1.00001,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,6.95259e-310,0.25,-1.7,-1.7,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.046645,0.0568286,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,1.89103,-1.5966,-1.70122,-1.69999,0.25,-1.70006,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,1.00001,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,19683,2,-1.6,0,0,0,0,0,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005463566927130,1,10,2.07881,-1.59822,-1.70077,-1.70031,-1.7004,1.0002,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,6.95259e-310,0.25,-1.7,-1.7,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.048297,0.0411232,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,2.07881,-1.59822,-1.70077,-1.70031,0.25,-1.7004,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,1.0002,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,19683,2,-1.6,0,0,0,0,0,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005463817350341,1,10,2.07626,-1.59923,-1.70036,-1.70024,-1.70033,1.00013,2,-1.6,-1.7,-1.7,-1.7,1,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,6.95259e-310,6.95259e-310,0.25,-1.7,-1.7,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0,0.048746,0.039048,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,2.07626,-1.59923,-1.70036,-1.70024,0.25,-1.70033,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,2,-1.6,-1.7,-1.7,-1.7,1,1.00013,2,-1.6,-1.7,-1.7,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,1,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,2,-1.6,-1.7,-1.7,-1.7,1,0.25,1.9098e-313,2.3342e-313,19683,2,-1.6,0,0,0,0,0,5.14948e-310,0.25,2,-1.6,-1.7,-1.7,-1.7,1,-1.7,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005464062788694,0,10,2.04008,-1.5997,-1.70015,-1.70014,-1.70393,1.00006,1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,0.0200397,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,-3.38973e-12,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,0,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,6.95259e-310,0.25,-1.1,-1.2,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,8.88178e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.044156,2.45239,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,2.04008,-1.5997,-1.70015,-1.70014,0.25,-1.70393,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,1.00006,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,1.33227e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,19683,0,-2.3,0,0,0,0,0,5.14948e-310,0.25,3.55271e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005464318462943,0,10,1.9222,-1.68202,-1.61805,-1.61822,-1.63078,0.918748,3.77476e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,1.51057e-12,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,-1.94289e-13,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,2.10942e-14,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,6.95259e-310,0.25,-1.1,-1.2,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,-6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.049882,2.16299,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,1.77636e-15,-2.3,-1.1,-1.2,-1.2,0.5,1.9222,-1.68202,-1.61805,-1.61822,0.25,-1.63078,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,3.77476e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.918748,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,2.66454e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,2.44249e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,19683,0,-2.3,0,0,0,0,0,5.14948e-310,0.25,5.10703e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005464567360312,0,10,1.5575,-1.95782,-1.37639,-1.41112,-1.42265,0.712465,6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,3.70814e-14,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,-5.10703e-15,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,6.95259e-310,0.25,-1.1,-1.2,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,-2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.048734,1.41115,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,-6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,1.5575,-1.95782,-1.37639,-1.41112,0.25,-1.42265,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,-1.11022e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.712465,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,1.11022e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,-2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,19683,0,-2.3,0,0,0,0,0,5.14948e-310,0.25,1.77636e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005464805857417,0,10,0.9623,-2.18024,-1.1963,-1.27247,-1.27815,0.573158,3.33067e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,-4.44089e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,2.22045e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,-6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,6.95259e-310,0.25,-1.1,-1.2,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,-4.44089e-16,-2.3,-1.1,-1.2,-1.2,0.5,0,0.037279,0.701068,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,4.44089e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.9623,-2.18024,-1.1963,-1.27247,0.25,-1.27815,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,-8.88178e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.573158,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,-6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,6.66134e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,19683,0,-2.3,0,0,0,0,0,5.14948e-310,0.25,2.88658e-15,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005465048606746,0,10,0.409541,-2.27576,-1.12264,-1.21931,-1.22091,0.519369,1.38778e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,7.21645e-15,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,-7.21645e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,1.66533e-16,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,6.95259e-310,0.25,-1.1,-1.2,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,5.55112e-17,-2.3,-1.1,-1.2,-1.2,0.5,0,0.030046,0.258,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,-1.11022e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.409541,-2.27576,-1.12264,-1.21931,0.25,-1.22091,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,2.77556e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.519369,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,-5.55112e-17,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,4.996e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,19683,0,-2.3,0,0,0,0,0,5.14948e-310,0.25,9.4369e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
1.77201e+09,1772005465316600091,0,10,0.050039,-2.29738,-1.10485,-1.20561,-1.20582,0.505518,1.16573e-15,-2.3,-1.1,-1.2,-1.2,0.5,-10,-10,0.25,6.28319,6.28319,6.28319,0.25,6.93889e-17,-2.3,-1.1,-1.2,-1.2,0.5,0.25,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,8.69073e-311,6.28319,10,10,0.25,5.14948e-310,-3.15352e-178,0.25,-4.16334e-17,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,0.25,8.69073e-311,6.95259e-310,8.69073e-311,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,5.14948e-310,0.25,-2.77556e-17,-2.3,-1.1,-1.2,-1.2,0.5,6.95259e-310,6.95259e-310,0.25,-1.1,-1.2,4.94066e-324,5.14948e-310,5.14948e-310,0,6.95259e-310,6.95259e-310,6.63412e-310,0.25,6.93889e-17,-2.3,-1.1,-1.2,-1.2,0.5,0,0.047992,0.037231,0.25,1.061e-313,6.95259e-310,5.14948e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.95259e-310,6.95259e-310,0.25,-1.66533e-16,-2.3,-1.1,-1.2,-1.2,0.5,0.050039,-2.29738,-1.10485,-1.20561,0.25,-1.20582,5.14948e-310,6.63412e-310,-nan,5.14948e-310,6.95259e-310,-3.15352e-178,0.25,0,-2.3,-1.1,-1.2,-1.2,0.5,0.505518,0,-2.3,-1.1,-1.2,0.25,4.94066e-324,6.95259e-310,5.14948e-310,6.95259e-310,6.95259e-310,6.63412e-310,0.25,-9.71445e-17,-2.3,-1.1,-1.2,-1.2,0.5,-1.2,0.5,2.122e-314,6.36599e-314,1.061e-313,1.4854e-313,6.63412e-310,0,0,5.14948e-310,5.14948e-310,0,0.25,-2.77556e-17,-2.3,-1.1,-1.2,-1.2,0.5,0.25,1.9098e-313,2.3342e-313,19683,0,-2.3,0,0,0,0,0,5.14948e-310,0.25,2.77556e-16,-2.3,-1.1,-1.2,-1.2,0.5,-1.1,0.25,-6.28319,-6.28319,-6.28319,-6.28319,5.14948e-310,5.14948e-310,5.14948e-310,0,0,-3.15352e-178,0.25
